Order_Date,Customer_Name,Customer_Type,City,State,Product_Name,Category,Quantity,Unit_Price,Total_Amount,source_month
10-04-2023,Deshpande Store,Kirana,Vadodara,Gujarat,NexaGold Turmeric Powder 200g,Spices,2,40.00,80.00,Apr_2023
10-04-2023,Pawar General Store,Kirana,Rajkot,Gujarat,NexaGold Turmeric Powder 200g,Spices,17,40.00,680.00,Apr_2023
17-04-2023,Reliance Fresh Rajkot,Supermarket,Nashik,Maharashtra,NexaGold Toor Dal 1kg,Dal,30,130.00,"3,900.00",Apr_2023
17-04-2023,Modi Kirana,Kirana,Solapur,Maharashtra,NexaCrunch Mixture 200g,Snacks,32,80.00,"2,560.00",Apr_2023
25-04-2023,Shinde Traders,Kirana,Ahmedabad,Gujarat,NexaClean Dishwash 500ml,Household,5,85.00,425.00,Apr_2023
08-04-2023,D-Mart Ahmedabad SG Highway,Supermarket,Aurangabad,Maharashtra,NexaGold Toor Dal 1kg,Dal,17,130.00,"2,210.00",Apr_2023
08-04-2023,Yadav General Store,Kirana,Pune,Maharashtra,NexaFresh Mango Juice 1L,Beverages,23,110.00,"2,530.00",Apr_2023
14-04-2023,Sawant Traders,Kirana,Nashik,Maharashtra,NexaGold Chana Dal 1kg,Dal,49,150.00,"7,350.00",Apr_2023
27-04-2023,D-Mart Hinjewadi,Supermarket,Nagpur,Maharashtra,NexaCare Shampoo 200ml,Personal Care,27,40.00,"1,080.00",Apr_2023
07-04-2023,Patil General Store,Kirana,Vadodara,Gujarat,NexaGold Sunflower Oil 1L,Edible Oil,28,120.00,"3,360.00",Apr_2023
02-04-2023,Rajput Provisions,Kirana,Ahmedabad,Gujarat,NexaGold Wheat Atta 10kg,Atta,28,620.00,"17,360.00",Apr_2023
27-04-2023,Gupta Store,Kirana,Kolhapur,Maharashtra,NexaCare Shampoo 200ml,Personal Care,2,40.00,80.00,Apr_2023
26-04-2023,Deshpande Store,Kirana,Solapur,Maharashtra,NexaGold Garam Masala 100g,Spices,5,35.00,175.00,Apr_2023
19-04-2023,Thakur Traders,Kirana,Rajkot,Gujarat,NexaCrunch Namkeen 150g,Snacks,18,35.00,630.00,Apr_2023
06-04-2023,Reliance Fresh Rajkot,Supermarket,Nagpur,Maharashtra,NexaGold Toor Dal 1kg,Dal,28,130.00,"3,640.00",Apr_2023
24-04-2023,Star Bazaar Pune,Supermarket,Nagpur,Maharashtra,NexaGold Wheat Atta 10kg,Atta,40,620.00,"24,800.00",Apr_2023
25-04-2023,Modi Kirana,Kirana,Rajkot,Gujarat,NexaClean Dishwash 500ml,Household,27,85.00,"2,295.00",Apr_2023
21-04-2023,Reliance Fresh Baner,Supermarket,Nagpur,Maharashtra,NexaCrunch Namkeen 150g,Snacks,34,35.00,"1,190.00",Apr_2023
19-04-2023,Star Bazaar Pune,Supermarket,Solapur,Maharashtra,NexaFresh Mango Juice 1L,Beverages,45,110.00,"4,950.00",Apr_2023
10-04-2023,Rajput Provisions,Kirana,Surat,Gujarat,NexaCare Shampoo 200ml,Personal Care,43,40.00,"1,720.00",Apr_2023
21-04-2023,Nair Kirana,Kirana,Solapur,Maharashtra,NexaGold Toor Dal 1kg,Dal,36,130.00,"4,680.00",Apr_2023
08-04-2023,Big Bazaar Vadodara,Supermarket,Nashik,Maharashtra,NexaCrunch Chips 100g,Snacks,46,20.00,920.00,Apr_2023
28-04-2023,Apte Traders,Kirana,Aurangabad,Maharashtra,NexaGold Sunflower Oil 5L,Edible Oil,14,280.00,"3,920.00",Apr_2023
21-04-2023,Bhosale Provisions,Kirana,Kolhapur,Maharashtra,NexaGold Moong Dal 1kg,Dal,38,130.00,"4,940.00",Apr_2023
03-04-2023,D-Mart Ahmedabad SG Highway,Supermarket,Nashik,Maharashtra,NexaGold Moong Dal 1kg,Dal,29,130.00,"3,770.00",Apr_2023
17-04-2023,Jadhav Store,Kirana,Pune,Maharashtra,NexaGold Multigrain Atta 5kg,Atta,3,350.00,"1,050.00",Apr_2023
18-04-2023,More Supermarket Viman Nagar,Supermarket,Vadodara,Gujarat,NexaGold Moong Dal 1kg,Dal,19,130.00,"2,470.00",Apr_2023
13-04-2023,More Supermarket Viman Nagar,Supermarket,Nashik,Maharashtra,NexaGold Sunflower Oil 5L,Edible Oil,5,280.00,"1,400.00",Apr_2023
07-04-2023,D-Mart Hinjewadi,Supermarket,Nashik,Maharashtra,NexaCrunch Namkeen 150g,Snacks,17,35.00,595.00,Apr_2023
19-04-2023,Pandey Store,Kirana,Vadodara,Gujarat,NexaCare Shampoo 200ml,Personal Care,24,40.00,960.00,Apr_2023
03-04-2023,Jadhav Store,Kirana,Nagpur,Maharashtra,NexaGold Sunflower Oil 5L,Edible Oil,29,280.00,"8,120.00",Apr_2023
02-04-2023,Reliance Fresh Rajkot,Supermarket,Kolhapur,Maharashtra,NexaFresh Mango Juice 1L,Beverages,40,110.00,"4,400.00",Apr_2023
18-04-2023,Pawar General Store,Kirana,Ahmedabad,Gujarat,NexaClean Floor Cleaner 1L,Household,17,90.00,"1,530.00",Apr_2023
17-04-2023,Big Bazaar Vadodara,Supermarket,Surat,Gujarat,NexaGold Wheat Atta 5kg,Atta,26,400.00,"10,400.00",Apr_2023
19-04-2023,Parmar General Store,Kirana,Surat,Gujarat,NexaClean Floor Cleaner 1L,Household,11,90.00,990.00,Apr_2023
16-04-2023,Patil General Store,Kirana,Vadodara,Gujarat,NexaGold Sunflower Oil 1L,Edible Oil,32,120.00,"3,840.00",Apr_2023
19-04-2023,Gupta Store,Kirana,Vadodara,Gujarat,NexaGold Wheat Atta 5kg,Atta,5,400.00,"2,000.00",Apr_2023
05-04-2023,More Supermarket Viman Nagar,Supermarket,Nagpur,Maharashtra,NexaClean Dishwash 500ml,Household,39,85.00,"3,315.00",Apr_2023
23-04-2023,Gokhale Provisions,Kirana,Solapur,Maharashtra,NexaCrunch Namkeen 150g,Snacks,13,35.00,455.00,Apr_2023
01-04-2023,Khare Kirana,Kirana,Kolhapur,Maharashtra,NexaGold Wheat Atta 5kg,Atta,11,400.00,"4,400.00",Apr_2023
18-04-2023,Nair Kirana,Kirana,Rajkot,Gujarat,NexaCrunch Chips 100g,Snacks,2,20.00,40.00,Apr_2023
20-04-2023,Reliance Fresh Baner,Supermarket,Nagpur,Maharashtra,NexaGold Groundnut Oil 1L,Edible Oil,41,180.00,"7,380.00",Apr_2023
22-04-2023,Jadhav Store,Kirana,Surat,Gujarat,NexaGold Wheat Atta 5kg,Atta,20,400.00,"8,000.00",Apr_2023
10-04-2023,Yadav General Store,Kirana,Kolhapur,Maharashtra,NexaCrunch Mixture 200g,Snacks,29,80.00,"2,320.00",Apr_2023
21-04-2023,Rajput Provisions,Kirana,Kolhapur,Maharashtra,NexaGold Multigrain Atta 5kg,Atta,48,350.00,"16,800.00",Apr_2023
12-04-2023,Pandey Store,Kirana,Nashik,Maharashtra,NexaGold Chana Dal 1kg,Dal,43,150.00,"6,450.00",Apr_2023
04-04-2023,Reliance Fresh Wakad,Supermarket,Rajkot,Gujarat,NexaGold Toor Dal 1kg,Dal,46,130.00,"5,980.00",Apr_2023
23-04-2023,D-Mart Hinjewadi,Supermarket,Nagpur,Maharashtra,NexaGold Sunflower Oil 1L,Edible Oil,41,120.00,"4,920.00",Apr_2023
24-04-2023,Bhosale Provisions,Kirana,Aurangabad,Maharashtra,NexaGold Sunflower Oil 5L,Edible Oil,16,280.00,"4,480.00",Apr_2023
28-04-2023,Star Bazaar Pune,Supermarket,Solapur,Maharashtra,NexaCrunch Mixture 200g,Snacks,47,80.00,"3,760.00",Apr_2023
04-04-2023,Rajput Provisions,Kirana,Ahmedabad,Gujarat,NexaGold Sunflower Oil 1L,Edible Oil,35,120.00,"4,200.00",Apr_2023
11-04-2023,D-Mart Aundh,Supermarket,Solapur,Maharashtra,NexaCare Soap 100g,Personal Care,41,50.00,"2,050.00",Apr_2023
27-04-2023,Patel Kirana,Kirana,Solapur,Maharashtra,NexaGold Wheat Atta 5kg,Atta,27,400.00,"10,800.00",Apr_2023
05-04-2023,Shinde Traders,Kirana,Pune,Maharashtra,NexaGold Chana Dal 1kg,Dal,10,150.00,"1,500.00",Apr_2023
08-04-2023,Star Bazaar Pune,Supermarket,Vadodara,Gujarat,NexaGold Moong Dal 1kg,Dal,9,130.00,"1,170.00",Apr_2023
11-04-2023,Rajput Provisions,Kirana,Surat,Gujarat,NexaCare Shampoo 200ml,Personal Care,29,40.00,"1,160.00",Apr_2023
06-04-2023,Gupta Store,Kirana,Nashik,Maharashtra,NexaClean Floor Cleaner 1L,Household,23,90.00,"2,070.00",Apr_2023
19-04-2023,Chavan Traders,Kirana,Pune,Maharashtra,NexaFresh Mango Juice 1L,Beverages,6,110.00,660.00,Apr_2023
14-04-2023,Thakur Traders,Kirana,Aurangabad,Maharashtra,NexaGold Chana Dal 1kg,Dal,18,150.00,"2,700.00",Apr_2023
18-04-2023,D-Mart Hinjewadi,Supermarket,Vadodara,Gujarat,NexaClean Floor Cleaner 1L,Household,16,90.00,"1,440.00",Apr_2023
20-04-2023,Apte Traders,Kirana,Vadodara,Gujarat,NexaCare Shampoo 200ml,Personal Care,20,40.00,800.00,Apr_2023
23-04-2023,Apte Traders,Kirana,Nagpur,Maharashtra,NexaGold Groundnut Oil 1L,Edible Oil,8,180.00,"1,440.00",Apr_2023
27-04-2023,Gokhale Provisions,Kirana,Solapur,Maharashtra,NexaGold Toor Dal 1kg,Dal,11,130.00,"1,430.00",Apr_2023
09-04-2023,Reliance Fresh Wakad,Supermarket,Surat,Gujarat,NexaClean Dishwash 500ml,Household,29,85.00,"2,465.00",Apr_2023
22-04-2023,Modi Kirana,Kirana,Nagpur,Maharashtra,NexaGold Sunflower Oil 1L,Edible Oil,42,120.00,"5,040.00",Apr_2023
03-04-2023,Kulkarni Store,Kirana,Rajkot,Gujarat,NexaGold Garam Masala 100g,Spices,4,35.00,140.00,Apr_2023
21-04-2023,Desai Provisions,Kirana,Pune,Maharashtra,NexaGold Multigrain Atta 5kg,Atta,21,350.00,"7,350.00",Apr_2023
19-04-2023,Kulkarni Store,Kirana,Vadodara,Gujarat,NexaCare Soap 100g,Personal Care,40,50.00,"2,000.00",Apr_2023
14-04-2023,Parmar General Store,Kirana,Nashik,Maharashtra,NexaGold Wheat Atta 5kg,Atta,30,400.00,"12,000.00",Apr_2023
13-04-2023,Shinde Traders,Kirana,Pune,Maharashtra,NexaCrunch Chips 100g,Snacks,41,20.00,820.00,Apr_2023
23-04-2023,Pandey Store,Kirana,Pune,Maharashtra,NexaGold Toor Dal 1kg,Dal,9,130.00,"1,170.00",Apr_2023
21-04-2023,Sawant Traders,Kirana,Surat,Gujarat,NexaGold Red Chilli Powder 200g,Spices,25,60.00,"1,500.00",Apr_2023
13-04-2023,Nair Kirana,Kirana,Pune,Maharashtra,NexaFresh Mango Juice 1L,Beverages,16,110.00,"1,760.00",Apr_2023
13-04-2023,Reliance Fresh Rajkot,Supermarket,Kolhapur,Maharashtra,NexaGold Turmeric Powder 200g,Spices,27,40.00,"1,080.00",Apr_2023
27-04-2023,D-Mart Aundh,Supermarket,Ahmedabad,Gujarat,NexaCrunch Mixture 200g,Snacks,8,80.00,640.00,Apr_2023
08-04-2023,Apte Traders,Kirana,Vadodara,Gujarat,NexaFresh Mango Juice 1L,Beverages,32,110.00,"3,520.00",Apr_2023
21-04-2023,Nair Kirana,Kirana,Aurangabad,Maharashtra,NexaFresh Mixed Fruit 1L,Beverages,16,192.00,"3,072.00",Apr_2023
15-04-2023,Mehta Kirana,Kirana,Solapur,Maharashtra,NexaCrunch Chips 100g,Snacks,8,20.00,160.00,Apr_2023
25-04-2023,Shah General Store,Kirana,Vadodara,Gujarat,NexaCrunch Mixture 200g,Snacks,35,80.00,"2,800.00",Apr_2023
04-04-2023,Joshi Traders,Kirana,Nashik,Maharashtra,NexaClean Dishwash 500ml,Household,6,85.00,510.00,Apr_2023
25-04-2023,Jadhav Store,Kirana,Aurangabad,Maharashtra,NexaGold Sunflower Oil 1L,Edible Oil,19,120.00,"2,280.00",Apr_2023
19-04-2023,Mehta Kirana,Kirana,Solapur,Maharashtra,NexaCare Soap 100g,Personal Care,15,50.00,750.00,Apr_2023
24-04-2023,Chavan Traders,Kirana,Pune,Maharashtra,NexaClean Floor Cleaner 1L,Household,22,90.00,"1,980.00",Apr_2023
21-04-2023,Deshmukh Provisions,Kirana,Solapur,Maharashtra,NexaGold Garam Masala 100g,Spices,12,35.00,420.00,Apr_2023
15-04-2023,Shinde Traders,Kirana,Nashik,Maharashtra,NexaClean Floor Cleaner 1L,Household,23,90.00,"2,070.00",Apr_2023
09-04-2023,Kulkarni Store,Kirana,Nashik,Maharashtra,NexaGold Wheat Atta 10kg,Atta,14,620.00,"8,680.00",Apr_2023
24-04-2023,D-Mart Ahmedabad SG Highway,Supermarket,Rajkot,Gujarat,NexaGold Sunflower Oil 5L,Edible Oil,33,280.00,"9,240.00",Apr_2023
09-04-2023,Kulkarni Store,Kirana,Vadodara,Gujarat,NexaCrunch Mixture 200g,Snacks,7,80.00,560.00,Apr_2023
26-04-2023,Bhosale Provisions,Kirana,Aurangabad,Maharashtra,NexaGold Turmeric Powder 200g,Spices,25,40.00,"1,000.00",Apr_2023
08-04-2023,Reliance Fresh Baner,Supermarket,Kolhapur,Maharashtra,NexaCare Shampoo 200ml,Personal Care,15,40.00,600.00,Apr_2023
02-04-2023,D-Mart Ahmedabad SG Highway,Supermarket,Pune,Maharashtra,NexaGold Red Chilli Powder 200g,Spices,24,60.00,"1,440.00",Apr_2023
19-04-2023,Reliance Fresh Baner,Supermarket,Nagpur,Maharashtra,NexaGold Wheat Atta 10kg,Atta,18,620.00,"11,160.00",Apr_2023
04-04-2023,Jadhav Store,Kirana,Aurangabad,Maharashtra,NexaClean Dishwash 500ml,Household,6,85.00,510.00,Apr_2023
14-04-2023,Joshi Traders,Kirana,Aurangabad,Maharashtra,NexaCrunch Mixture 200g,Snacks,16,80.00,"1,280.00",Apr_2023
07-04-2023,Sharma Kirana Store,Kirana,Ahmedabad,Gujarat,NexaCare Soap 100g,Personal Care,31,50.00,"1,550.00",Apr_2023
14-04-2023,Kulkarni Store,Kirana,Nashik,Maharashtra,NexaGold Multigrain Atta 5kg,Atta,15,350.00,"5,250.00",Apr_2023
18-04-2023,Yadav General Store,Kirana,Nashik,Maharashtra,NexaClean Floor Cleaner 1L,Household,20,90.00,"1,800.00",Apr_2023
11-04-2023,Thakur Traders,Kirana,Surat,Gujarat,NexaFresh Mixed Fruit 1L,Beverages,38,192.00,"7,296.00",Apr_2023
09-04-2023,D-Mart Kothrud,Supermarket,Ahmedabad,Gujarat,NexaGold Multigrain Atta 5kg,Atta,12,350.00,"4,200.00",Apr_2023
26-04-2023,Reliance Fresh Wakad,Supermarket,Rajkot,Gujarat,NexaClean Floor Cleaner 1L,Household,31,90.00,"2,790.00",Apr_2023
22-04-2023,Mishra Provisions,Kirana,Vadodara,Gujarat,NexaGold Moong Dal 1kg,Dal,4,130.00,520.00,Apr_2023
05-04-2023,Reliance Fresh Baner,Supermarket,Rajkot,Gujarat,NexaGold Sunflower Oil 1L,Edible Oil,23,120.00,"2,760.00",Apr_2023
11-04-2023,Reliance Fresh Rajkot,Supermarket,Rajkot,Gujarat,NexaGold Red Chilli Powder 200g,Spices,45,60.00,"2,700.00",Apr_2023
19-04-2023,Mishra Provisions,Kirana,Rajkot,Gujarat,NexaGold Turmeric Powder 200g,Spices,15,40.00,600.00,Apr_2023
20-04-2023,Pawar General Store,Kirana,Kolhapur,Maharashtra,NexaGold Groundnut Oil 1L,Edible Oil,32,180.00,"5,760.00",Apr_2023
28-04-2023,Patel Kirana,Kirana,Kolhapur,Maharashtra,NexaCrunch Mixture 200g,Snacks,8,80.00,640.00,Apr_2023
26-04-2023,Apte Traders,Kirana,Aurangabad,Maharashtra,NexaGold Groundnut Oil 1L,Edible Oil,33,180.00,"5,940.00",Apr_2023
16-04-2023,D-Mart Hinjewadi,Supermarket,Vadodara,Gujarat,NexaGold Toor Dal 1kg,Dal,10,130.00,"1,300.00",Apr_2023
11-04-2023,Sharma Kirana Store,Kirana,Surat,Gujarat,NexaGold Wheat Atta 5kg,Atta,37,400.00,"14,800.00",Apr_2023
14-04-2023,Gaikwad Store,Kirana,Rajkot,Gujarat,NexaGold Wheat Atta 10kg,Atta,37,620.00,"22,940.00",Apr_2023
04-04-2023,Kulkarni Store,Kirana,Solapur,Maharashtra,NexaFresh Mango Juice 1L,Beverages,45,110.00,"4,950.00",Apr_2023
07-04-2023,D-Mart Kothrud,Supermarket,Nashik,Maharashtra,NexaCrunch Mixture 200g,Snacks,19,80.00,"1,520.00",Apr_2023
21-04-2023,Desai Provisions,Kirana,Solapur,Maharashtra,NexaCrunch Chips 100g,Snacks,36,20.00,720.00,Apr_2023
04-04-2023,Nair Kirana,Kirana,Ahmedabad,Gujarat,NexaGold Groundnut Oil 1L,Edible Oil,18,180.00,"3,240.00",Apr_2023
23-04-2023,Jadhav Store,Kirana,Kolhapur,Maharashtra,NexaGold Multigrain Atta 5kg,Atta,2,350.00,700.00,Apr_2023
08-04-2023,Thakur Traders,Kirana,Nashik,Maharashtra,NexaCrunch Chips 100g,Snacks,13,20.00,260.00,Apr_2023
11-04-2023,Gokhale Provisions,Kirana,Nashik,Maharashtra,NexaClean Floor Cleaner 1L,Household,37,90.00,"3,330.00",Apr_2023
18-04-2023,More Supermarket Viman Nagar,Supermarket,Ahmedabad,Gujarat,NexaGold Wheat Atta 5kg,Atta,23,400.00,"9,200.00",Apr_2023
25-04-2023,Star Bazaar Pune,Supermarket,Solapur,Maharashtra,NexaGold Groundnut Oil 1L,Edible Oil,48,180.00,"8,640.00",Apr_2023
05-04-2023,Joshi Traders,Kirana,Nashik,Maharashtra,NexaCrunch Chips 100g,Snacks,45,20.00,900.00,Apr_2023
10-04-2023,Deshmukh Provisions,Kirana,Nagpur,Maharashtra,NexaGold Garam Masala 100g,Spices,21,35.00,735.00,Apr_2023
22-04-2023,Star Bazaar Pune,Supermarket,Nagpur,Maharashtra,NexaCrunch Chips 100g,Snacks,2,20.00,40.00,Apr_2023
27-04-2023,Patel Kirana,Kirana,Nagpur,Maharashtra,NexaGold Wheat Atta 10kg,Atta,13,620.00,"8,060.00",Apr_2023
17-04-2023,Deshpande Store,Kirana,Kolhapur,Maharashtra,NexaGold Groundnut Oil 1L,Edible Oil,34,180.00,"6,120.00",Apr_2023
25-04-2023,Nair Kirana,Kirana,Solapur,Maharashtra,NexaGold Wheat Atta 10kg,Atta,35,620.00,"21,700.00",Apr_2023
28-04-2023,Shinde Traders,Kirana,Rajkot,Gujarat,NexaCrunch Namkeen 150g,Snacks,35,35.00,"1,225.00",Apr_2023
26-04-2023,Sawant Traders,Kirana,Aurangabad,Maharashtra,NexaCrunch Namkeen 150g,Snacks,28,35.00,980.00,Apr_2023
07-04-2023,Sharma Kirana Store,Kirana,Nashik,Maharashtra,NexaCare Shampoo 200ml,Personal Care,31,40.00,"1,240.00",Apr_2023
04-04-2023,D-Mart Ahmedabad SG Highway,Supermarket,Aurangabad,Maharashtra,NexaCare Shampoo 200ml,Personal Care,34,40.00,"1,360.00",Apr_2023
09-04-2023,Thakur Traders,Kirana,Ahmedabad,Gujarat,NexaGold Multigrain Atta 5kg,Atta,42,350.00,"14,700.00",Apr_2023
12-04-2023,D-Mart Aundh,Supermarket,Ahmedabad,Gujarat,NexaGold Chana Dal 1kg,Dal,48,150.00,"7,200.00",Apr_2023
20-04-2023,Jadhav Store,Kirana,Solapur,Maharashtra,NexaGold Sunflower Oil 5L,Edible Oil,48,280.00,"13,440.00",Apr_2023
07-04-2023,Joshi Traders,Kirana,Nagpur,Maharashtra,NexaGold Chana Dal 1kg,Dal,15,150.00,"2,250.00",Apr_2023
16-04-2023,Mehta Kirana,Kirana,Pune,Maharashtra,NexaGold Garam Masala 100g,Spices,16,35.00,560.00,Apr_2023
19-04-2023,Gokhale Provisions,Kirana,Pune,Maharashtra,NexaCrunch Namkeen 150g,Snacks,50,35.00,"1,750.00",Apr_2023
28-04-2023,D-Mart Aundh,Supermarket,Nashik,Maharashtra,NexaGold Moong Dal 1kg,Dal,8,130.00,"1,040.00",Apr_2023
03-04-2023,Bhosale Provisions,Kirana,Pune,Maharashtra,NexaGold Sunflower Oil 1L,Edible Oil,5,120.00,600.00,Apr_2023
25-04-2023,Pandey Store,Kirana,Kolhapur,Maharashtra,NexaGold Wheat Atta 10kg,Atta,24,620.00,"14,880.00",Apr_2023
24-04-2023,Shinde Traders,Kirana,Ahmedabad,Gujarat,NexaGold Garam Masala 100g,Spices,4,35.00,140.00,Apr_2023
13-04-2023,Deshpande Store,Kirana,Nagpur,Maharashtra,NexaCrunch Chips 100g,Snacks,7,20.00,140.00,Apr_2023
25-04-2023,Reliance Fresh Wakad,Supermarket,Nagpur,Maharashtra,NexaGold Turmeric Powder 200g,Spices,14,40.00,560.00,Apr_2023
26-04-2023,Shinde Traders,Kirana,Nashik,Maharashtra,NexaGold Wheat Atta 5kg,Atta,27,400.00,"10,800.00",Apr_2023
03-04-2023,Pandey Store,Kirana,Rajkot,Gujarat,NexaGold Chana Dal 1kg,Dal,2,150.00,300.00,Apr_2023
05-04-2023,Star Bazaar Pune,Supermarket,Aurangabad,Maharashtra,NexaGold Red Chilli Powder 200g,Spices,37,60.00,"2,220.00",Apr_2023
11-04-2023,Apte Traders,Kirana,Kolhapur,Maharashtra,NexaCare Shampoo 200ml,Personal Care,40,40.00,"1,600.00",Apr_2023
09-04-2023,Patel Kirana,Kirana,Kolhapur,Maharashtra,NexaGold Garam Masala 100g,Spices,16,35.00,560.00,Apr_2023
02-04-2023,Sawant Traders,Kirana,Aurangabad,Maharashtra,NexaCrunch Namkeen 150g,Snacks,9,35.00,315.00,Apr_2023
24-04-2023,Big Bazaar Vadodara,Supermarket,Ahmedabad,Gujarat,NexaGold Turmeric Powder 200g,Spices,9,40.00,360.00,Apr_2023
20-04-2023,Reliance Fresh Baner,Supermarket,Aurangabad,Maharashtra,NexaGold Multigrain Atta 5kg,Atta,33,350.00,"11,550.00",Apr_2023
08-04-2023,Patil General Store,Kirana,Ahmedabad,Gujarat,NexaClean Floor Cleaner 1L,Household,23,90.00,"2,070.00",Apr_2023
12-04-2023,Kulkarni Store,Kirana,Ahmedabad,Gujarat,NexaCrunch Namkeen 150g,Snacks,6,35.00,210.00,Apr_2023
14-04-2023,D-Mart Kothrud,Supermarket,Nagpur,Maharashtra,NexaClean Dishwash 500ml,Household,9,85.00,765.00,Apr_2023
18-04-2023,Nair Kirana,Kirana,Nashik,Maharashtra,NexaCare Soap 100g,Personal Care,32,50.00,"1,600.00",Apr_2023
02-04-2023,D-Mart Aundh,Supermarket,Nashik,Maharashtra,NexaGold Toor Dal 1kg,Dal,37,130.00,"4,810.00",Apr_2023
09-04-2023,Gupta Store,Kirana,Vadodara,Gujarat,NexaCare Soap 100g,Personal Care,43,50.00,"2,150.00",Apr_2023
01-04-2023,Reliance Fresh Baner,Supermarket,Nashik,Maharashtra,NexaGold Red Chilli Powder 200g,Spices,47,60.00,"2,820.00",Apr_2023
22-04-2023,Reliance Fresh Rajkot,Supermarket,Solapur,Maharashtra,NexaGold Turmeric Powder 200g,Spices,11,40.00,440.00,Apr_2023
22-04-2023,D-Mart Kothrud,Supermarket,Ahmedabad,Gujarat,NexaGold Red Chilli Powder 200g,Spices,44,60.00,"2,640.00",Apr_2023
10-04-2023,Pawar General Store,Kirana,Solapur,Maharashtra,NexaClean Dishwash 500ml,Household,44,85.00,"3,740.00",Apr_2023
04-04-2023,Gaikwad Store,Kirana,Surat,Gujarat,NexaGold Red Chilli Powder 200g,Spices,27,60.00,"1,620.00",Apr_2023
03-04-2023,Thakur Traders,Kirana,Nashik,Maharashtra,NexaGold Sunflower Oil 5L,Edible Oil,29,280.00,"8,120.00",Apr_2023
19-04-2023,Nair Kirana,Kirana,Nashik,Maharashtra,NexaGold Sunflower Oil 1L,Edible Oil,33,120.00,"3,960.00",Apr_2023
24-04-2023,Kulkarni Store,Kirana,Surat,Gujarat,NexaGold Toor Dal 1kg,Dal,15,130.00,"1,950.00",Apr_2023
21-04-2023,Chavan Traders,Kirana,Nashik,Maharashtra,NexaClean Floor Cleaner 1L,Household,2,90.00,180.00,Apr_2023
27-04-2023,D-Mart Aundh,Supermarket,Nashik,Maharashtra,NexaCrunch Mixture 200g,Snacks,33,80.00,"2,640.00",Apr_2023
24-04-2023,Reliance Fresh Baner,Supermarket,Surat,Gujarat,NexaFresh Mixed Fruit 1L,Beverages,22,192.00,"4,224.00",Apr_2023
11-04-2023,D-Mart Hinjewadi,Supermarket,Kolhapur,Maharashtra,NexaCare Shampoo 200ml,Personal Care,49,40.00,"1,960.00",Apr_2023
25-04-2023,Rajput Provisions,Kirana,Surat,Gujarat,NexaGold Turmeric Powder 200g,Spices,37,40.00,"1,480.00",Apr_2023
14-04-2023,Gupta Store,Kirana,Pune,Maharashtra,NexaCrunch Mixture 200g,Snacks,16,80.00,"1,280.00",Apr_2023
19-04-2023,Parmar General Store,Kirana,Aurangabad,Maharashtra,NexaGold Groundnut Oil 1L,Edible Oil,30,180.00,"5,400.00",Apr_2023
24-04-2023,D-Mart Hinjewadi,Supermarket,Rajkot,Gujarat,NexaCrunch Mixture 200g,Snacks,38,80.00,"3,040.00",Apr_2023
25-04-2023,D-Mart Kothrud,Supermarket,Nashik,Maharashtra,NexaGold Groundnut Oil 1L,Edible Oil,1,180.00,180.00,Apr_2023
19-04-2023,Shah General Store,Kirana,Nagpur,Maharashtra,NexaFresh Mango Juice 1L,Beverages,30,110.00,"3,300.00",Apr_2023
10-04-2023,Parmar General Store,Kirana,Kolhapur,Maharashtra,NexaCrunch Mixture 200g,Snacks,48,80.00,"3,840.00",Apr_2023
25-04-2023,D-Mart Kothrud,Supermarket,Nashik,Maharashtra,NexaGold Turmeric Powder 200g,Spices,38,40.00,"1,520.00",Apr_2023
02-04-2023,Khare Kirana,Kirana,Solapur,Maharashtra,NexaCare Shampoo 200ml,Personal Care,7,40.00,280.00,Apr_2023
01-04-2023,Kulkarni Store,Kirana,Kolhapur,Maharashtra,NexaCrunch Chips 100g,Snacks,48,20.00,960.00,Apr_2023
21-04-2023,Patel Kirana,Kirana,Pune,Maharashtra,NexaCrunch Mixture 200g,Snacks,11,80.00,880.00,Apr_2023
15-04-2023,Shinde Traders,Kirana,Aurangabad,Maharashtra,NexaGold Wheat Atta 5kg,Atta,46,400.00,"18,400.00",Apr_2023
20-04-2023,Yadav General Store,Kirana,Aurangabad,Maharashtra,NexaClean Dishwash 500ml,Household,40,85.00,"3,400.00",Apr_2023
26-04-2023,Pawar General Store,Kirana,Nashik,Maharashtra,NexaClean Floor Cleaner 1L,Household,4,90.00,360.00,Apr_2023
05-04-2023,Big Bazaar Vadodara,Supermarket,Vadodara,Gujarat,NexaGold Moong Dal 1kg,Dal,44,130.00,"5,720.00",Apr_2023
06-04-2023,Gokhale Provisions,Kirana,Ahmedabad,Gujarat,NexaCrunch Mixture 200g,Snacks,41,80.00,"3,280.00",Apr_2023
09-04-2023,More Supermarket Viman Nagar,Supermarket,Rajkot,Gujarat,NexaGold Sunflower Oil 5L,Edible Oil,9,280.00,"2,520.00",Apr_2023
07-04-2023,Patel Kirana,Kirana,Solapur,Maharashtra,NexaGold Garam Masala 100g,Spices,19,35.00,665.00,Apr_2023
16-04-2023,Pawar General Store,Kirana,Kolhapur,Maharashtra,NexaGold Turmeric Powder 200g,Spices,28,40.00,"1,120.00",Apr_2023
28-04-2023,Mehta Kirana,Kirana,Nashik,Maharashtra,NexaGold Wheat Atta 10kg,Atta,14,620.00,"8,680.00",Apr_2023
